featureArea,pageOrComponent,surface,currentIconName,currentLibrary,importPath,filePath,absoluteFilePath,line,usageContext,semanticMeaning,status
dashboard,HomeSavingsCheckToolCard.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/HomeSavingsCheckToolCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/HomeSavingsCheckToolCard.tsx,5,import,varies,keep
dashboard,HomeSavingsCheckToolCard.tsx,both,PiggyBank,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/HomeSavingsCheckToolCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/HomeSavingsCheckToolCard.tsx,5,import,varies,review
dashboard,HomeScoreReportCard.tsx,both,Activity,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,5,import,varies,review
dashboard,HomeScoreReportCard.tsx,both,ArrowRight,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,5,import,varies,keep
dashboard,HomeScoreReportCard.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/HomeScoreReportCard.tsx,5,import,varies,keep
dashboard,InsuranceSummaryCard.tsx,both,ShieldAlert,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/InsuranceSummaryCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/InsuranceSummaryCard.tsx,6,import,varies,review
dashboard,InsuranceSummaryCard.tsx,both,ShieldCheck,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/InsuranceSummaryCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/InsuranceSummaryCard.tsx,6,import,varies,review
dashboard,MaintenanceForecast.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,review
dashboard,MaintenanceForecast.tsx,both,CheckCircle2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,review
dashboard,MaintenanceForecast.tsx,both,Flame,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,review
dashboard,MaintenanceForecast.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,keep
dashboard,MaintenanceForecast.tsx,both,Search,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,keep
dashboard,MaintenanceForecast.tsx,both,Wrench,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceForecast.tsx,8,import,varies,review
dashboard,MaintenanceNudgeCard.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceNudgeCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceNudgeCard.tsx,6,import,varies,review
dashboard,MaintenanceNudgeCard.tsx,both,ArrowRight,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceNudgeCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MaintenanceNudgeCard.tsx,6,import,varies,keep
mobile,MobileDashboardHome.tsx,mobile,AlertCircle,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,keep
mobile,MobileDashboardHome.tsx,mobile,Bell,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,CircleUserRound,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,FileText,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Flame,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,LayoutGrid,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Package,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Sparkles,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Shield,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,TrendingUp,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Wallet,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,Wrench,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,6,import,varies,review
mobile,MobileDashboardHome.tsx,mobile,🏛️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,346,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,⚖️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,347,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,🧰,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,348,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,🗓️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,349,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,🛠️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,373,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,🧾,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,386,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,🌧️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,396,icon property,emoji icon,replace
mobile,MobileDashboardHome.tsx,mobile,💼,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileDashboardHome.tsx,406,icon property,emoji icon,replace
mobile,MobileHomeBuyerDashboard.tsx,mobile,Bell,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,CircleUserRound,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,Home,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,Sparkles,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,Truck,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,FileText,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,Shield,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,Wallet,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,6,import,varies,review
mobile,MobileHomeBuyerDashboard.tsx,mobile,🚚,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,161,icon property,emoji icon,replace
mobile,MobileHomeBuyerDashboard.tsx,mobile,🧾,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,170,icon property,emoji icon,replace
mobile,MobileHomeBuyerDashboard.tsx,mobile,🛡️,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,179,icon property,emoji icon,replace
mobile,MobileHomeBuyerDashboard.tsx,mobile,🧰,emoji,literal-emoji,apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MobileHomeBuyerDashboard.tsx,188,icon property,emoji icon,replace
dashboard,MorningHomePulseCard.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,CalendarDays,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,CheckCircle2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Clock3,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Cloud,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,CloudSun,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Flame,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,keep
dashboard,MorningHomePulseCard.tsx,both,Shield,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Snowflake,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,Sparkles,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
dashboard,MorningHomePulseCard.tsx,both,TrendingDown,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/dashboard/components/MorningHomePulseCard.tsx,4,import,varies,review
